prog5aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.332, 2017-06-09 18:20:24.357, 2017-06-09 18:20:24.358
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.340, 2017-06-09 18:20:24.358, 2017-06-09 18:20:24.360
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.335, 2017-06-09 18:20:24.358, 2017-06-09 18:20:24.361
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.339, 2017-06-09 18:20:24.358, 2017-06-09 18:20:24.361
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.340, 2017-06-09 18:20:24.358, 2017-06-09 18:20:24.362
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.359, 2017-06-09 18:20:24.360, 2017-06-09 18:20:24.362
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.359, 2017-06-09 18:20:24.360, 2017-06-09 18:20:24.362
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.371, 2017-06-09 18:20:24.372, 2017-06-09 18:20:24.372
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.371, 2017-06-09 18:20:24.372, 2017-06-09 18:20:24.372
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.371, 2017-06-09 18:20:24.372, 2017-06-09 18:20:24.373
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.372, 2017-06-09 18:20:24.373, 2017-06-09 18:20:24.373
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.371, 2017-06-09 18:20:24.375, 2017-06-09 18:20:24.375
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.373, 2017-06-09 18:20:24.376, 2017-06-09 18:20:24.376
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.376, 2017-06-09 18:20:24.377, 2017-06-09 18:20:24.377
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.375, 2017-06-09 18:20:24.378, 2017-06-09 18:20:24.378
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.381, 2017-06-09 18:20:24.382, 2017-06-09 18:20:24.383
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.381, 2017-06-09 18:20:24.383, 2017-06-09 18:20:24.383
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.382, 2017-06-09 18:20:24.383, 2017-06-09 18:20:24.384
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.385, 2017-06-09 18:20:24.386, 2017-06-09 18:20:24.386
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:20:24.387, 2017-06-09 18:20:24.388, 2017-06-09 18:20:24.388
