prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.327, 2017-06-09 18:25:02.431, 2017-06-09 18:25:02.533
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.326, 2017-06-09 18:25:02.431, 2017-06-09 18:25:02.636
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.326, 2017-06-09 18:25:02.431, 2017-06-09 18:25:02.737
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.326, 2017-06-09 18:25:02.431, 2017-06-09 18:25:02.843
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.326, 2017-06-09 18:25:02.431, 2017-06-09 18:25:02.948
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.343, 2017-06-09 18:25:02.534, 2017-06-09 18:25:03.052
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.343, 2017-06-09 18:25:02.534, 2017-06-09 18:25:03.158
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.535, 2017-06-09 18:25:03.264
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.535, 2017-06-09 18:25:03.370
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.536, 2017-06-09 18:25:03.472
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.636, 2017-06-09 18:25:03.578
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.636, 2017-06-09 18:25:03.684
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.636, 2017-06-09 18:25:03.790
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.636, 2017-06-09 18:25:03.894
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.637, 2017-06-09 18:25:03.995
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.737, 2017-06-09 18:25:04.100
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.738, 2017-06-09 18:25:04.203
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.738, 2017-06-09 18:25:04.307
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.738, 2017-06-09 18:25:04.413
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.344, 2017-06-09 18:25:02.738, 2017-06-09 18:25:04.517
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:02.843, 2017-06-09 18:25:04.623
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:02.843, 2017-06-09 18:25:04.727
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.844, 2017-06-09 18:25:04.833
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.844, 2017-06-09 18:25:04.936
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.345, 2017-06-09 18:25:02.844, 2017-06-09 18:25:05.043
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:02.948, 2017-06-09 18:25:05.149
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:02.948, 2017-06-09 18:25:05.251
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:02.948, 2017-06-09 18:25:05.355
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:02.948, 2017-06-09 18:25:05.461
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:02.948, 2017-06-09 18:25:05.563
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:03.053, 2017-06-09 18:25:05.667
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:03.053, 2017-06-09 18:25:05.773
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:03.053, 2017-06-09 18:25:05.879
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.348, 2017-06-09 18:25:03.053, 2017-06-09 18:25:05.984
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.346, 2017-06-09 18:25:03.053, 2017-06-09 18:25:06.086
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.348, 2017-06-09 18:25:03.159, 2017-06-09 18:25:06.191
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.348, 2017-06-09 18:25:03.159, 2017-06-09 18:25:06.297
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.348, 2017-06-09 18:25:03.159, 2017-06-09 18:25:06.403
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:03.159, 2017-06-09 18:25:06.509
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:03.159, 2017-06-09 18:25:06.615
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.349, 2017-06-09 18:25:03.264, 2017-06-09 18:25:06.721
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.349, 2017-06-09 18:25:03.264, 2017-06-09 18:25:06.826
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.347, 2017-06-09 18:25:03.265, 2017-06-09 18:25:06.932
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:25:02.348, 2017-06-09 18:25:03.265, 2017-06-09 18:25:07.038
