prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.695, 2017-06-09 18:23:21.719, 2017-06-09 18:23:21.764
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.697, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.866
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.695, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.967
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.695, 2017-06-09 18:23:21.720, 2017-06-09 18:23:22.073
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.695, 2017-06-09 18:23:21.720, 2017-06-09 18:23:22.179
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.720, 2017-06-09 18:23:22.284
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.721, 2017-06-09 18:23:22.393
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.721, 2017-06-09 18:23:22.497
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.720, 2017-06-09 18:23:21.721, 2017-06-09 18:23:22.601
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.721, 2017-06-09 18:23:21.722, 2017-06-09 18:23:22.704
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.721, 2017-06-09 18:23:21.722, 2017-06-09 18:23:22.804
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.722, 2017-06-09 18:23:21.722, 2017-06-09 18:23:22.906
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.722, 2017-06-09 18:23:21.722, 2017-06-09 18:23:23.008
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.722, 2017-06-09 18:23:21.723, 2017-06-09 18:23:23.112
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.722, 2017-06-09 18:23:21.723, 2017-06-09 18:23:23.217
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.723, 2017-06-09 18:23:21.724, 2017-06-09 18:23:23.321
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.724, 2017-06-09 18:23:21.724, 2017-06-09 18:23:23.424
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.724, 2017-06-09 18:23:21.724, 2017-06-09 18:23:23.525
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.724, 2017-06-09 18:23:21.725, 2017-06-09 18:23:23.631
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.725, 2017-06-09 18:23:21.725, 2017-06-09 18:23:23.735
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.725, 2017-06-09 18:23:21.725, 2017-06-09 18:23:23.840
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.725, 2017-06-09 18:23:21.726, 2017-06-09 18:23:23.946
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.726, 2017-06-09 18:23:21.726, 2017-06-09 18:23:24.052
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.726, 2017-06-09 18:23:21.726, 2017-06-09 18:23:24.157
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.726, 2017-06-09 18:23:21.727, 2017-06-09 18:23:24.263
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.729, 2017-06-09 18:23:21.730, 2017-06-09 18:23:24.368
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.730, 2017-06-09 18:23:21.731, 2017-06-09 18:23:24.473
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.732, 2017-06-09 18:23:21.733, 2017-06-09 18:23:24.575
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.733, 2017-06-09 18:23:21.733, 2017-06-09 18:23:24.681
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.736, 2017-06-09 18:23:21.737, 2017-06-09 18:23:24.786
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.736, 2017-06-09 18:23:21.737, 2017-06-09 18:23:24.890
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.736, 2017-06-09 18:23:21.737, 2017-06-09 18:23:24.995
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.737, 2017-06-09 18:23:21.738, 2017-06-09 18:23:25.096
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.737, 2017-06-09 18:23:21.738, 2017-06-09 18:23:25.201
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.737, 2017-06-09 18:23:21.738, 2017-06-09 18:23:25.307
prog5aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.738, 2017-06-09 18:23:21.739, 2017-06-09 18:23:25.408
prog4aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.739, 2017-06-09 18:23:21.739, 2017-06-09 18:23:25.513
prog2aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.739, 2017-06-09 18:23:21.739, 2017-06-09 18:23:25.619
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.739, 2017-06-09 18:23:21.740, 2017-06-09 18:23:25.721
prog3aaaaaaaaaaaaaaa, 2017-06-09 18:23:21.739, 2017-06-09 18:23:21.740, 2017-06-09 18:23:25.827
