prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.784, 2017-06-09 18:13:21.797, 2017-06-09 18:13:21.895
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.798, 2017-06-09 18:13:21.799, 2017-06-09 18:13:21.996
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.803, 2017-06-09 18:13:21.804, 2017-06-09 18:13:22.102
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.803, 2017-06-09 18:13:21.805, 2017-06-09 18:13:22.208
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.804, 2017-06-09 18:13:21.805, 2017-06-09 18:13:22.314
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.804, 2017-06-09 18:13:21.806, 2017-06-09 18:13:22.415
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.804, 2017-06-09 18:13:21.807, 2017-06-09 18:13:22.516
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.805, 2017-06-09 18:13:21.807, 2017-06-09 18:13:22.617
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.805, 2017-06-09 18:13:21.808, 2017-06-09 18:13:22.720
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.806, 2017-06-09 18:13:21.809, 2017-06-09 18:13:22.825
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.806, 2017-06-09 18:13:21.810, 2017-06-09 18:13:22.926
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.808, 2017-06-09 18:13:21.810, 2017-06-09 18:13:23.027
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.808, 2017-06-09 18:13:21.811, 2017-06-09 18:13:23.133
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.808, 2017-06-09 18:13:21.812, 2017-06-09 18:13:23.239
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.809, 2017-06-09 18:13:21.812, 2017-06-09 18:13:23.344
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.809, 2017-06-09 18:13:21.813, 2017-06-09 18:13:23.450
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.809, 2017-06-09 18:13:21.813, 2017-06-09 18:13:23.556
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.810, 2017-06-09 18:13:21.813, 2017-06-09 18:13:23.662
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.810, 2017-06-09 18:13:21.814, 2017-06-09 18:13:23.765
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.810, 2017-06-09 18:13:21.814, 2017-06-09 18:13:23.867
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.811, 2017-06-09 18:13:21.815, 2017-06-09 18:13:23.972
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.811, 2017-06-09 18:13:21.815, 2017-06-09 18:13:24.077
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.812, 2017-06-09 18:13:21.816, 2017-06-09 18:13:24.179
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.812, 2017-06-09 18:13:21.816, 2017-06-09 18:13:24.285
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.812, 2017-06-09 18:13:21.817, 2017-06-09 18:13:24.391
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.814, 2017-06-09 18:13:21.817, 2017-06-09 18:13:24.494
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.815, 2017-06-09 18:13:21.817, 2017-06-09 18:13:24.598
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.815, 2017-06-09 18:13:21.818, 2017-06-09 18:13:24.703
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.815, 2017-06-09 18:13:21.818, 2017-06-09 18:13:24.809
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.816, 2017-06-09 18:13:21.818, 2017-06-09 18:13:24.914
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.816, 2017-06-09 18:13:21.819, 2017-06-09 18:13:25.020
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.819, 2017-06-09 18:13:21.821, 2017-06-09 18:13:25.126
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.821, 2017-06-09 18:13:21.822, 2017-06-09 18:13:25.231
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.822, 2017-06-09 18:13:21.822, 2017-06-09 18:13:25.337
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.822, 2017-06-09 18:13:21.823, 2017-06-09 18:13:25.444
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.823, 2017-06-09 18:13:21.824, 2017-06-09 18:13:25.549
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.824, 2017-06-09 18:13:21.824, 2017-06-09 18:13:25.655
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.825, 2017-06-09 18:13:21.826, 2017-06-09 18:13:25.756
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.825, 2017-06-09 18:13:21.826, 2017-06-09 18:13:25.861
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.826, 2017-06-09 18:13:21.827, 2017-06-09 18:13:25.966
prog1aaaaaaaaaaaaaaa, 2017-06-09 18:13:21.826, 2017-06-09 18:13:21.827, 2017-06-09 18:13:26.072
